client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
715199808,50.00,F,2.00,Unknown,Single,CA,90025,yes,no,no,cellular,Businessman,"210,388.00",1.00,Silver,465.00,0.00,119.00,14-05-2023,Week-20,Q2,2023,"33,905.00","2,070.00","15,335.00",99.00,0.061,Chip,Travel,"1,533.50",0.00
715200783,32.00,M,1.00,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,"95,787.00",3.00,Blue,125.00,1.00,122.00,14-05-2023,Week-20,Q2,2023,"2,015.00",807.00,"5,209.00",76.00,0.4,Swipe,Food,312.54,0.00
715203108,47.00,F,2.00,Post-Graduate,Single,CA,91750,no,no,yes,telephone,Selfemployeed,"5,525.00",1.00,Blue,250.00,1.00,82.00,14-05-2023,Week-20,Q2,2023,"5,007.00",930.00,"1,050.00",28.00,0.186,Swipe,Travel,126.00,0.00
715204083,61.00,M,0.00,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,"88,945.00",1.00,Blue,200.00,0.00,161.00,14-05-2023,Week-20,Q2,2023,"2,765.00",901.00,"4,990.00",80.00,0.326,Chip,Fuel,"1,347.30",0.00
715205358,47.00,F,3.00,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,"14,975.00",2.00,Blue,150.00,1.00,88.00,14-05-2023,Week-20,Q2,2023,"2,536.00",913.00,"1,750.00",35.00,0.36,Swipe,Grocery,350.00,0.00
715206408,50.00,F,2.00,Graduate,Married,NY,91750,no,yes,no,unknown,White-collar,"35,804.00",3.00,Blue,150.00,1.00,52.00,14-05-2023,Week-20,Q2,2023,"6,662.00",0.00,"3,264.00",83.00,0,Swipe,Fuel,946.56,0.00
715207458,54.00,M,2.00,Graduate,Married,NJ,91750,no,yes,no,cellular,Businessman,"78,928.00",5.00,Blue,375.00,1.00,68.00,14-05-2023,Week-20,Q2,2023,"2,029.00","1,074.00","4,802.00",90.00,0.529,Swipe,Bills,816.34,0.00
715209333,50.00,M,2.00,Unknown,Married,NY,91750,yes,no,no,cellular,White-collar,"135,484.00",2.00,Blue,220.00,1.00,147.00,14-05-2023,Week-20,Q2,2023,"6,224.00","1,965.00","13,630.00",124.00,0.316,Swipe,Fuel,"1,771.90",0.00
715210308,53.00,F,4.00,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,"10,860.00",3.00,Blue,250.00,1.00,85.00,14-05-2023,Week-20,Q2,2023,"15,970.00","1,212.00","1,260.00",32.00,0.076,Swipe,Bills,75.60,0.00
715212108,56.00,M,1.00,Unknown,Unknown,TX,91750,no,yes,no,unknown,Govt,"68,885.00",2.00,Blue,425.00,1.00,91.00,14-05-2023,Week-20,Q2,2023,"1,438.30",0.00,"4,565.00",84.00,0,Swipe,Bills,"1,323.85",0.00
715215108,51.00,M,3.00,Graduate,Single,GA,91750,no,no,no,unknown,Selfemployeed,"84,499.00",2.00,Blue,470.00,0.00,117.00,14-05-2023,Week-20,Q2,2023,"2,611.00","1,573.00","4,899.00",68.00,0.602,Chip,Food,"1,371.72",0.00
715216908,61.00,M,0.00,Post-Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,"14,975.00",2.00,Blue,430.00,1.00,111.00,14-05-2023,Week-20,Q2,2023,"18,102.00","1,381.00","1,486.00",32.00,0.076,Swipe,Travel,118.88,0.00
715217733,29.00,M,1.00,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,"22,624.00",3.00,Blue,430.00,1.00,57.00,14-05-2023,Week-20,Q2,2023,"11,922.00",792.00,"2,154.00",61.00,0.066,Swipe,Fuel,409.26,0.00
715220508,39.00,F,5.00,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,"31,896.00",3.00,Blue,200.00,1.00,152.00,14-05-2023,Week-20,Q2,2023,"3,273.00","2,517.00","2,726.00",57.00,0.769,Swipe,Food,354.38,0.00
715222533,41.00,M,3.00,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,"25,901.00",3.00,Blue,350.00,1.00,96.00,14-05-2023,Week-20,Q2,2023,"2,566.00","1,079.00","2,340.00",36.00,0.42,Swipe,Fuel,187.20,0.00
715225458,33.00,F,0.00,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,"17,303.00",2.00,Blue,345.00,1.00,95.00,14-05-2023,Week-20,Q2,2023,"5,991.00","1,993.00","1,867.00",53.00,0.333,Swipe,Bills,448.08,0.00
715227633,47.00,M,2.00,High School,Single,TX,91750,no,no,no,cellular,Govt,"54,849.00",3.00,Blue,480.00,0.00,80.00,14-05-2023,Week-20,Q2,2023,"1,964.00",0.00,"4,240.00",60.00,0,Chip,Food,"1,102.40",0.00
715232058,51.00,F,3.00,High School,Single,TX,91750,no,yes,no,cellular,Businessman,"16,430.00",3.00,Blue,375.00,0.00,49.00,14-05-2023,Week-20,Q2,2023,"5,561.00","1,434.00","1,820.00",42.00,0.258,Swipe,Bills,236.60,0.00
715233108,44.00,M,4.00,Uneducated,Married,CA,91750,yes,no,no,cellular,White-collar,"50,884.00",3.00,Blue,360.00,1.00,119.00,14-05-2023,Week-20,Q2,2023,"2,836.00",862.00,"4,121.00",83.00,0.304,Chip,Bills,741.78,0.00
715234008,49.00,M,2.00,High School,Single,CA,91750,no,no,no,cellular,Businessman,"53,884.00",5.00,Blue,140.00,1.00,44.00,14-05-2023,Week-20,Q2,2023,"4,717.00","1,590.00","4,216.00",67.00,0.337,Swipe,Fuel,252.96,0.00
715235808,48.00,M,3.00,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,"72,129.00",5.00,Blue,245.00,1.00,113.00,14-05-2023,Week-20,Q2,2023,"1,819.00","1,235.00","4,636.00",75.00,0.679,Swipe,Food,741.76,0.00
715236783,51.00,M,1.00,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,"78,519.00",3.00,Blue,250.00,1.00,75.00,14-05-2023,Week-20,Q2,2023,"3,734.00","2,517.00","4,792.00",87.00,0.674,Swipe,Bills,"1,006.32",0.00
715237683,40.00,M,3.00,Uneducated,Single,FL,91750,no,yes,no,cellular,Blue-collar,"107,993.00",5.00,Blue,440.00,0.00,92.00,14-05-2023,Week-20,Q2,2023,"4,737.00","1,649.00","7,802.00",88.00,0.348,Swipe,Food,"2,262.58",0.00
715240683,44.00,F,2.00,Uneducated,Married,TX,91750,yes,yes,no,cellular,White-collar,"40,964.00",3.00,Blue,410.00,1.00,49.00,14-05-2023,Week-20,Q2,2023,"15,535.00","1,302.00","3,718.00",66.00,0.084,Chip,Food,371.80,0.00
715241583,60.00,F,0.00,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,"17,420.00",2.00,Blue,405.00,0.00,43.00,14-05-2023,Week-20,Q2,2023,"23,959.00","2,517.00","1,870.00",45.00,0.105,Swipe,Entertainment,224.40,0.00
715243458,62.00,M,1.00,Unknown,Single,FL,91750,yes,no,no,cellular,White-collar,"91,429.00",2.00,Blue,280.00,1.00,114.00,14-05-2023,Week-20,Q2,2023,"2,293.00","1,304.00","5,047.00",94.00,0.569,Swipe,Fuel,353.29,0.00
715247508,45.00,F,4.00,Graduate,Married,NY,91750,no,yes,no,unknown,Selfemployeed,"14,975.00",3.00,Blue,300.00,1.00,90.00,14-05-2023,Week-20,Q2,2023,"7,087.00","1,060.00","1,712.00",37.00,0.15,Swipe,Food,359.52,0.00
715249533,52.00,M,2.00,Graduate,Single,AK,99504,yes,yes,yes,cellular,White-collar,"148,858.00",2.00,Blue,440.00,0.00,67.00,14-05-2023,Week-20,Q2,2023,"3,375.00",0.00,"13,992.00",103.00,0,Chip,Bills,"1,259.28",0.00
715250583,47.00,M,1.00,High School,Married,TX,91750,yes,no,no,cellular,Businessman,"56,188.00",5.00,Blue,395.00,1.00,85.00,14-05-2023,Week-20,Q2,2023,"8,082.00","1,138.00","4,277.00",59.00,0.141,Chip,Entertainment,684.32,0.00
715252383,49.00,F,5.00,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,"39,213.00",2.00,Gold,125.00,1.00,129.00,14-05-2023,Week-20,Q2,2023,"34,516.00","1,864.00","3,595.00",52.00,0.054,Online,Bills,826.85,0.00
715253433,41.00,M,1.00,Doctorate,Married,TX,91750,yes,no,no,cellular,White-collar,"97,099.00",2.00,Blue,150.00,1.00,108.00,14-05-2023,Week-20,Q2,2023,"5,543.00","1,372.00","5,266.00",79.00,0.248,Chip,Fuel,947.88,0.00
715256658,59.00,F,1.00,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,"36,855.00",3.00,Blue,495.00,1.00,97.00,14-05-2023,Week-20,Q2,2023,"5,965.00",688.00,"3,382.00",58.00,0.115,Swipe,Grocery,980.78,0.00
715257708,47.00,F,5.00,High School,Single,CA,91750,yes,no,no,cellular,White-collar,"32,188.00",3.00,Blue,345.00,1.00,107.00,14-05-2023,Week-20,Q2,2023,"3,657.00","1,687.00","2,758.00",55.00,0.461,Swipe,Fuel,799.82,0.00
715259583,43.00,F,3.00,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,"14,975.00",3.00,Blue,125.00,1.00,43.00,14-05-2023,Week-20,Q2,2023,"5,362.00","1,901.00","1,553.00",38.00,0.355,Swipe,Entertainment,310.60,0.00
715260558,49.00,M,4.00,Graduate,Married,NY,91750,no,yes,yes,cellular,White-collar,"106,067.00",5.00,Blue,300.00,0.00,75.00,14-05-2023,Week-20,Q2,2023,"2,055.00",0.00,"7,674.00",80.00,0,Swipe,Grocery,"3,918.50",0.00
715261458,53.00,F,1.00,Graduate,Married,FL,91750,no,yes,no,unknown,White-collar,"30,913.00",3.00,Blue,300.00,0.00,86.00,14-05-2023,Week-20,Q2,2023,"6,827.00",0.00,"2,621.00",49.00,0,Swipe,Entertainment,655.25,0.00
715265208,38.00,M,1.00,Uneducated,Unknown,MI,91750,yes,no,no,cellular,Govt,"44,041.00",5.00,Blue,400.00,1.00,118.00,14-05-2023,Week-20,Q2,2023,"1,438.30",812.00,"3,868.00",80.00,0.565,Swipe,Food,464.16,0.00
715268508,56.00,M,1.00,Graduate,Married,NJ,91750,no,no,no,unknown,Businessman,"186,764.00",2.00,Gold,140.00,1.00,89.00,14-05-2023,Week-20,Q2,2023,"23,981.00","1,399.00","14,840.00",125.00,0.058,Chip,Bills,"2,374.40",0.00
715269483,58.00,M,3.00,Graduate,Married,FL,91750,yes,yes,no,unknown,Businessman,"214,158.00",3.00,Platinum,475.00,0.00,87.00,14-05-2023,Week-20,Q2,2023,"17,374.00","2,517.00","15,473.00",128.00,0.145,Swipe,Travel,928.38,0.00
715271733,35.00,F,3.00,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,"9,535.00",5.00,Blue,220.00,1.00,77.00,14-05-2023,Week-20,Q2,2023,"8,520.00",814.00,"1,193.00",35.00,0.096,Swipe,Entertainment,322.11,0.00
715276683,58.00,M,1.00,Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,"99,827.00",5.00,Blue,480.00,1.00,119.00,14-05-2023,Week-20,Q2,2023,"24,287.00","1,676.00","5,495.00",69.00,0.069,Chip,Travel,"1,099.00",0.00
715277583,61.00,M,0.00,Post-Graduate,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,"32,607.00",5.00,Blue,350.00,0.00,96.00,14-05-2023,Week-20,Q2,2023,"2,111.00","1,209.00","2,803.00",61.00,0.573,Swipe,Food,308.33,0.00
715278708,41.00,F,2.00,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,"43,638.00",5.00,Blue,400.00,0.00,94.00,14-05-2023,Week-20,Q2,2023,"1,594.00",927.00,"3,851.00",65.00,0.582,Swipe,Fuel,770.20,0.00
715279683,32.00,F,2.00,Uneducated,Single,TX,91750,yes,no,no,unknown,Selfemployeed,"14,975.00",3.00,Blue,175.00,1.00,96.00,14-05-2023,Week-20,Q2,2023,"1,438.30",0.00,"1,679.00",39.00,0,Swipe,Entertainment,100.74,0.00
715281933,55.00,M,2.00,Unknown,Single,FL,91750,no,no,no,unknown,Retirees,"60,513.00",5.00,Blue,375.00,1.00,103.00,14-05-2023,Week-20,Q2,2023,"1,438.30",0.00,"4,401.00",73.00,0,Swipe,Fuel,264.06,0.00
715287708,50.00,F,2.00,Unknown,Single,NY,91750,no,no,yes,cellular,Govt,"41,820.00",5.00,Blue,460.00,0.00,89.00,14-05-2023,Week-20,Q2,2023,"6,230.00","1,173.00","3,769.00",77.00,0.188,Chip,Bills,791.49,0.00
715291908,51.00,F,2.00,Graduate,Single,NJ,91750,yes,yes,no,cellular,White-collar,"147,900.00",3.00,Blue,485.00,1.00,141.00,14-05-2023,Week-20,Q2,2023,"11,109.00","2,045.00","13,988.00",92.00,0.184,Chip,Travel,"2,797.60",0.00
715294083,41.00,F,4.00,Uneducated,Married,CA,91750,no,yes,no,cellular,Retirees,"15,324.00",2.00,Blue,365.00,1.00,53.00,14-05-2023,Week-20,Q2,2023,"10,309.00",0.00,"1,760.00",40.00,0,Swipe,Bills,334.40,0.00
715297908,36.00,M,1.00,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,"29,310.00",2.00,Blue,100.00,1.00,88.00,14-05-2023,Week-20,Q2,2023,"1,438.30","1,125.00","2,534.00",52.00,0.782,Chip,Grocery,582.82,0.00
715298808,50.00,M,2.00,Unknown,Single,TX,91750,no,yes,no,cellular,Blue-collar,"105,020.00",3.00,Blue,445.00,1.00,109.00,14-05-2023,Week-20,Q2,2023,"7,566.00","1,618.00","7,570.00",88.00,0.214,Swipe,Bills,"1,741.10",0.00
715300683,39.00,M,2.00,Unknown,Single,NY,91750,no,no,no,cellular,Businessman,"112,623.00",2.00,Blue,245.00,1.00,113.00,14-05-2023,Week-20,Q2,2023,"34,458.00",846.00,"8,271.00",94.00,0.025,Swipe,Grocery,"1,406.07",0.00
715303608,59.00,F,1.00,High School,Single,TX,91750,no,no,no,cellular,Businessman,"55,343.00",2.00,Blue,125.00,0.00,115.00,14-05-2023,Week-20,Q2,2023,"2,374.00","1,332.00","4,253.00",81.00,0.561,Swipe,Bills,"1,063.25",0.00
715304958,51.00,F,1.00,Graduate,Single,TX,91750,yes,yes,yes,cellular,Businessman,"34,427.00",2.00,Blue,485.00,0.00,94.00,14-05-2023,Week-20,Q2,2023,"2,053.00",0.00,"3,053.00",50.00,0,Swipe,Entertainment,854.84,0.00
715306983,47.00,F,2.00,Uneducated,Unknown,TX,91750,yes,yes,yes,cellular,Blue-collar,"32,820.00",3.00,Blue,125.00,0.00,75.00,14-05-2023,Week-20,Q2,2023,"1,866.00",0.00,"2,833.00",42.00,0,Swipe,Fuel,311.63,0.00
715309083,34.00,M,1.00,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,"81,273.00",5.00,Blue,100.00,1.00,113.00,14-05-2023,Week-20,Q2,2023,"1,912.00",0.00,"4,851.00",87.00,0,Swipe,Entertainment,"1,164.24",0.00
715310208,43.00,F,3.00,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,"23,356.00",5.00,Blue,415.00,1.00,55.00,14-05-2023,Week-20,Q2,2023,"11,450.00","2,129.00","2,197.00",45.00,0.186,Online,Entertainment,351.52,0.00
715311183,38.00,M,4.00,Unknown,Single,TX,91750,no,yes,no,cellular,White-collar,"132,778.00",3.00,Blue,365.00,1.00,147.00,14-05-2023,Week-20,Q2,2023,"3,388.00","1,659.00","13,557.00",100.00,0.49,Swipe,Food,813.42,0.00
715312158,32.00,M,1.00,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,"44,612.00",2.00,Blue,95.00,1.00,85.00,14-05-2023,Week-20,Q2,2023,"2,670.00","2,079.00","3,895.00",59.00,0.779,Chip,Bills,389.50,0.00
715315008,40.00,F,4.00,High School,Single,TX,91750,no,no,yes,cellular,Govt,"44,055.00",2.00,Blue,200.00,0.00,105.00,14-05-2023,Week-20,Q2,2023,"4,640.00","1,555.00","3,870.00",70.00,0.335,Chip,Grocery,"1,006.20",0.00
715315833,34.00,F,2.00,Doctorate,Single,CA,91750,no,no,no,cellular,Blue-collar,"10,575.00",3.00,Blue,335.00,1.00,98.00,14-05-2023,Week-20,Q2,2023,"11,106.00","2,107.00","1,243.00",24.00,0.19,Online,Travel,186.45,0.00
715318008,29.00,F,0.00,Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,"13,385.00",3.00,Blue,420.00,1.00,102.00,14-05-2023,Week-20,Q2,2023,"3,520.00","1,914.00","1,407.00",43.00,0.544,Swipe,Bills,351.75,0.00
715319958,43.00,F,3.00,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,"11,719.00",3.00,Blue,125.00,1.00,112.00,14-05-2023,Week-20,Q2,2023,"34,516.00",787.00,"1,312.00",32.00,0.023,Swipe,Fuel,380.48,0.00
715321008,45.00,M,4.00,Graduate,Married,CA,91750,no,yes,yes,cellular,Businessman,"108,524.00",2.00,Blue,435.00,0.00,89.00,14-05-2023,Week-20,Q2,2023,"34,516.00","2,517.00","7,866.00",63.00,0.073,Chip,Food,"2,123.82",0.00
715321983,63.00,M,1.00,Graduate,Married,FL,91750,yes,yes,no,cellular,Businessman,"57,470.00",2.00,Blue,385.00,0.00,135.00,14-05-2023,Week-20,Q2,2023,"2,748.00","1,867.00","4,314.00",75.00,0.679,Swipe,Food,992.22,0.00
715322958,41.00,F,2.00,Post-Graduate,Single,CA,91750,no,no,no,cellular,Businessman,"39,003.00",5.00,Blue,250.00,1.00,150.00,14-05-2023,Week-20,Q2,2023,"6,971.00","1,506.00","3,575.00",67.00,0.216,Swipe,Grocery,429.00,0.00
715327683,37.00,M,0.00,Post-Graduate,Single,CA,91750,no,no,no,cellular,White-collar,"89,186.00",5.00,Blue,405.00,1.00,112.00,14-05-2023,Week-20,Q2,2023,"4,477.00","2,517.00","4,996.00",55.00,0.562,Swipe,Fuel,"1,398.88",0.00
715328658,58.00,M,2.00,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,"30,934.00",3.00,Blue,125.00,1.00,77.00,14-05-2023,Week-20,Q2,2023,"1,495.00",0.00,"2,622.00",70.00,0,Swipe,Grocery,471.96,0.00
715335558,47.00,F,5.00,Unknown,Single,NJ,91750,no,no,no,cellular,Blue-collar,"53,052.00",2.00,Blue,290.00,0.00,135.00,14-05-2023,Week-20,Q2,2023,"1,855.00",907.00,"4,191.00",81.00,0.489,Online,Food,502.92,0.00
715338783,50.00,F,3.00,High School,Married,NY,91750,yes,no,no,cellular,Govt,"34,263.00",5.00,Blue,350.00,0.00,78.00,14-05-2023,Week-20,Q2,2023,"2,999.00",0.00,"3,018.00",80.00,0,Swipe,Fuel,301.80,0.00
715339758,47.00,M,2.00,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,"52,384.00",3.00,Blue,245.00,1.00,121.00,14-05-2023,Week-20,Q2,2023,"18,038.00","1,184.00","4,168.00",64.00,0.066,Chip,Fuel,791.92,0.00
715340733,49.00,M,3.00,High School,Married,NY,91750,yes,yes,no,cellular,Retirees,"78,452.00",2.00,Blue,330.00,1.00,154.00,14-05-2023,Week-20,Q2,2023,"2,222.00",0.00,"4,792.00",62.00,0,Swipe,Grocery,958.40,0.00
715341858,50.00,F,3.00,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,"12,783.00",3.00,Blue,110.00,1.00,99.00,14-05-2023,Week-20,Q2,2023,"1,982.00","1,289.00","1,377.00",49.00,0.65,Swipe,Bills,82.62,0.00
715343883,36.00,M,2.00,Graduate,Married,CA,91750,no,no,no,cellular,Govt,"74,410.00",3.00,Blue,420.00,1.00,142.00,14-05-2023,Week-20,Q2,2023,"1,931.00","1,297.00","4,693.00",66.00,0.672,Swipe,Grocery,"1,360.97",1.00
715345833,58.00,F,3.00,Post-Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,"26,251.00",5.00,Blue,250.00,1.00,89.00,14-05-2023,Week-20,Q2,2023,"6,116.00","2,517.00","2,369.00",56.00,0.412,Online,Entertainment,687.01,1.00
715347783,47.00,F,2.00,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,"34,490.00",3.00,Blue,125.00,1.00,105.00,14-05-2023,Week-20,Q2,2023,"4,402.00","1,524.00","3,063.00",57.00,0.346,Swipe,Travel,581.97,1.00
715351983,56.00,M,1.00,Uneducated,Married,NY,91750,yes,no,no,cellular,Businessman,"164,425.00",3.00,Blue,250.00,1.00,108.00,14-05-2023,Week-20,Q2,2023,"9,761.00","1,470.00","14,334.00",97.00,0.151,Swipe,Food,860.04,1.00
715352883,43.00,M,3.00,Uneducated,Married,NY,91750,yes,yes,no,cellular,Blue-collar,"95,230.00",5.00,Blue,200.00,1.00,118.00,14-05-2023,Week-20,Q2,2023,"24,904.00",0.00,"5,176.00",71.00,0,Online,Fuel,621.12,1.00
715354008,39.00,M,2.00,Graduate,Single,TX,91750,no,no,no,cellular,Govt,"42,198.00",3.00,Blue,450.00,0.00,132.00,14-05-2023,Week-20,Q2,2023,"25,937.00",0.00,"3,785.00",68.00,0,Chip,Grocery,832.70,0.00
715354983,57.00,F,3.00,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,"39,928.00",2.00,Blue,175.00,0.00,50.00,14-05-2023,Week-20,Q2,2023,"6,327.00",0.00,"3,653.00",77.00,0,Swipe,Fuel,474.89,0.00
715356258,40.00,M,4.00,Graduate,Married,CA,91750,no,yes,yes,telephone,White-collar,"59,746.00",3.00,Blue,175.00,0.00,84.00,14-05-2023,Week-20,Q2,2023,"2,281.00","1,548.00","4,384.00",78.00,0.679,Swipe,Bills,394.56,0.00
715357308,57.00,F,2.00,Graduate,Single,FL,91750,no,yes,yes,cellular,Retirees,"38,174.00",3.00,Blue,190.00,1.00,102.00,14-05-2023,Week-20,Q2,2023,"4,141.00","1,424.00","3,512.00",65.00,0.344,Chip,Food,386.32,0.00
715358283,44.00,M,3.00,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,"65,877.00",5.00,Blue,465.00,0.00,129.00,14-05-2023,Week-20,Q2,2023,"2,129.00","1,139.00","4,509.00",73.00,0.535,Swipe,Grocery,766.53,0.00
715360458,31.00,M,0.00,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,"111,283.00",5.00,Blue,450.00,0.00,138.00,14-05-2023,Week-20,Q2,2023,"12,406.00","1,980.00","8,113.00",90.00,0.16,Swipe,Entertainment,"1,622.60",0.00
715361433,45.00,F,4.00,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,"53,215.00",3.00,Blue,100.00,1.00,79.00,14-05-2023,Week-20,Q2,2023,"1,874.00",994.00,"4,194.00",78.00,0.53,Swipe,Fuel,796.86,0.00
715362183,54.00,F,3.00,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,"14,975.00",3.00,Blue,495.00,1.00,95.00,14-05-2023,Week-20,Q2,2023,"3,706.00","1,043.00","1,688.00",38.00,0.281,Online,Entertainment,303.84,0.00
715363908,50.00,F,3.00,High School,Single,CA,91750,yes,no,yes,cellular,Govt,"39,966.00",5.00,Blue,150.00,0.00,94.00,14-05-2023,Week-20,Q2,2023,"4,726.00","1,551.00","3,658.00",70.00,0.328,Swipe,Food,621.86,0.00
715365183,31.00,M,2.00,Graduate,Single,TX,91750,yes,yes,no,unknown,Blue-collar,"36,373.00",3.00,Blue,225.00,1.00,68.00,14-05-2023,Week-20,Q2,2023,"2,431.00",0.00,"3,323.00",65.00,0,Swipe,Fuel,564.91,0.00
715366083,37.00,F,3.00,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,"5,225.00",2.00,Blue,335.00,0.00,107.00,14-05-2023,Week-20,Q2,2023,"1,438.30",978.00,947.00,33.00,0.68,Swipe,Entertainment,179.93,0.00
715367058,63.00,F,0.00,High School,Single,FL,91750,no,yes,no,unknown,Blue-collar,"15,663.00",5.00,Blue,95.00,1.00,87.00,14-05-2023,Week-20,Q2,2023,"19,044.00",0.00,"1,780.00",44.00,0,Swipe,Bills,195.80,0.00
715369008,51.00,F,2.00,Graduate,Married,TX,91750,yes,yes,no,telephone,Businessman,"210,347.00",5.00,Blue,220.00,1.00,82.00,14-05-2023,Week-20,Q2,2023,"3,759.00",0.00,"15,331.00",106.00,0,Swipe,Bills,"2,912.89",0.00
715371108,45.00,F,3.00,Unknown,Single,TX,91750,no,yes,no,unknown,Selfemployeed,"14,975.00",1.00,Blue,295.00,1.00,53.00,14-05-2023,Week-20,Q2,2023,"3,728.00",0.00,"1,632.00",42.00,0,Swipe,Bills,359.04,0.00
715372083,57.00,M,3.00,Graduate,Unknown,NJ,91750,yes,yes,no,cellular,Govt,"78,605.00",1.00,Blue,475.00,1.00,119.00,14-05-2023,Week-20,Q2,2023,"2,684.00",0.00,"4,796.00",85.00,0,Chip,Food,671.44,0.00
715374558,47.00,F,3.00,High School,Married,CA,91750,no,yes,yes,cellular,White-collar,"28,375.00",3.00,Blue,355.00,0.00,119.00,14-05-2023,Week-20,Q2,2023,"4,150.00",456.00,"2,483.00",74.00,0.11,Swipe,Entertainment,397.28,0.00
715376508,35.00,F,1.00,High School,Single,NY,91750,yes,yes,no,cellular,Businessman,"38,005.00",1.00,Blue,330.00,1.00,118.00,14-05-2023,Week-20,Q2,2023,"2,838.00","2,517.00","3,493.00",65.00,0.887,Swipe,Fuel,558.88,0.00
715378383,48.00,F,3.00,Graduate,Single,NY,91750,no,no,no,telephone,Govt,"39,687.00",1.00,Silver,475.00,0.00,41.00,14-05-2023,Week-20,Q2,2023,"34,516.00","1,893.00","3,639.00",76.00,0.055,Swipe,Bills,"1,055.31",0.00
715379133,65.00,M,1.00,High School,Single,NY,91750,no,no,no,telephone,Govt,"19,097.00",3.00,Blue,125.00,0.00,69.00,14-05-2023,Week-20,Q2,2023,"1,737.00","1,145.00","1,954.00",42.00,0.659,Swipe,Bills,371.26,0.00
715380483,55.00,M,3.00,Uneducated,Married,AK,99504,yes,yes,no,cellular,Businessman,"63,793.00",1.00,Blue,365.00,0.00,87.00,14-05-2023,Week-20,Q2,2023,"1,476.00",0.00,"4,462.00",75.00,0,Swipe,Grocery,669.30,0.00
715381533,52.00,F,5.00,High School,Single,TX,91750,no,no,no,cellular,Blue-collar,"27,800.00",1.00,Blue,400.00,0.00,110.00,14-05-2023,Week-20,Q2,2023,"1,438.30",674.00,"2,451.00",55.00,0.469,Swipe,Bills,661.77,0.00
715383108,41.00,F,4.00,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,"14,975.00",3.00,Blue,480.00,0.00,82.00,14-05-2023,Week-20,Q2,2023,"34,516.00","2,174.00","1,616.00",50.00,0.063,Swipe,Bills,210.08,0.00
715389708,45.00,F,0.00,High School,Single,NY,91750,no,yes,no,cellular,Selfemployeed,"14,975.00",1.00,Blue,350.00,0.00,47.00,14-05-2023,Week-20,Q2,2023,"4,824.00","2,517.00","1,516.00",32.00,0.522,Swipe,Entertainment,318.36,0.00
715390608,54.00,M,2.00,Graduate,Single,TX,91750,yes,yes,no,unknown,Blue-collar,"97,859.00",2.00,Blue,250.00,0.00,82.00,14-05-2023,Week-20,Q2,2023,"2,867.00","1,209.00","5,311.00",81.00,0.422,Swipe,Fuel,"1,062.20",0.00
715391433,26.00,M,0.00,Uneducated,Single,NY,91750,yes,no,no,cellular,Govt,"22,424.00",3.00,Blue,110.00,0.00,50.00,14-05-2023,Week-20,Q2,2023,"11,741.00","1,560.00","2,143.00",41.00,0.133,Swipe,Fuel,385.74,0.00
